load_zone,fuel,period,fuel_cost
MIS_MNWI,Coal,2030,1.6345302701666686
MIS_MNWI,Coal,2020,1.6608498668137388
MIS_MNWI,Naturalgas,2050,4.212608156709967
MIS_MNWI,Naturalgas,2040,3.855692911048788
MIS_MNWI,Naturalgas,2030,3.5944720408985478
MIS_MNWI,Naturalgas,2020,2.436093389502341
MIS_MNWI,Distillate,2050,20.30435547127597
MIS_MNWI,Distillate,2040,17.842118901496928
MIS_MNWI,Distillate,2030,15.606435467520937
MIS_MNWI,Distillate,2020,19.384503258037135
MIS_MNWI,Uranium,2050,0.7002569774346096
MIS_MNWI,Uranium,2040,0.6813037230351604
MIS_MNWI,Uranium,2030,0.6643466582178466
MIS_MNWI,Uranium,2020,0.6503810014198712
MIS_IA,Coal,2050,1.745671624715928
MIS_IA,Coal,2040,1.7040105153389111
MIS_IA,Coal,2030,1.6345302701666686
MIS_IA,Coal,2020,1.6608498668137388
MIS_IA,Naturalgas,2050,4.212608156709967
MIS_IA,Naturalgas,2040,3.855692911048788
MIS_IA,Naturalgas,2030,3.5944720408985478
MIS_IA,Naturalgas,2020,2.436093389502341
MIS_IA,Distillate,2050,20.30435547127597
MIS_IA,Distillate,2040,17.842118901496928
MIS_IA,Distillate,2030,15.606435467520937
MIS_IA,Distillate,2020,19.384503258037135
MIS_IA,Uranium,2050,0.7002569774346096
MIS_IA,Uranium,2040,0.6813037230351604
MIS_IA,Uranium,2030,0.6643466582178466
MIS_IA,Uranium,2020,0.6503810014198712
MIS_MO,Coal,2050,1.745671624715928
MIS_MO,Coal,2040,1.7040105153389111
MIS_MO,Coal,2030,1.6345302701666686
MIS_MO,Coal,2020,1.6608498668137388
MIS_MO,Naturalgas,2050,4.212608156709967
MIS_MO,Naturalgas,2040,3.855692911048788
MIS_MO,Naturalgas,2030,3.5944720408985478
MIS_MO,Naturalgas,2020,2.436093389502341
MIS_MO,Distillate,2050,20.30435547127597
MIS_MO,Distillate,2040,17.842118901496928
MIS_MO,Distillate,2030,15.606435467520937
MIS_MO,Distillate,2020,19.384503258037135
MIS_MO,Uranium,2050,0.7002569774346096
MIS_MO,Uranium,2040,0.6813037230351604
MIS_MO,Uranium,2030,0.6643466582178466
MIS_MO,Uranium,2020,0.6503810014198712
S_D_AECI,Coal,2050,1.745671624715928
S_D_AECI,Coal,2040,1.7040105153389111
S_D_AECI,Coal,2030,1.6345302701666686
S_D_AECI,Coal,2020,1.6608498668137388
S_D_AECI,Naturalgas,2050,4.212608156709967
S_D_AECI,Naturalgas,2040,3.855692911048788
S_D_AECI,Naturalgas,2030,3.5944720408985478
S_D_AECI,Naturalgas,2020,2.436093389502341
S_D_AECI,Distillate,2050,20.30435547127597
S_D_AECI,Distillate,2040,17.842118901496928
S_D_AECI,Distillate,2030,15.606435467520937
S_D_AECI,Distillate,2020,19.384503258037135
S_D_AECI,Uranium,2050,0.7002569774346096
S_D_AECI,Uranium,2040,0.6813037230351604
S_D_AECI,Uranium,2030,0.6643466582178466
S_D_AECI,Uranium,2020,0.6503810014198712
MIS_WUMS,Coal,2050,1.7710496948646037
MIS_WUMS,Coal,2040,1.8023933229287676
MIS_WUMS,Coal,2030,1.8210570243724993
MIS_WUMS,Coal,2020,1.9180083665223326
MIS_WUMS,Naturalgas,2050,3.5251749235890277
MIS_WUMS,Naturalgas,2040,3.351625319236321
MIS_WUMS,Naturalgas,2030,3.277038587169528
MIS_WUMS,Naturalgas,2020,2.217247923272197
MIS_WUMS,Distillate,2050,20.252732589680708
MIS_WUMS,Distillate,2040,17.79052190708645
MIS_WUMS,Distillate,2030,15.554879700849183
MIS_WUMS,Distillate,2020,19.176879407017996
MIS_WUMS,Uranium,2050,0.7002569774346096
MIS_WUMS,Uranium,2040,0.6813037230351604
MIS_WUMS,Uranium,2030,0.6643466582178466
MIS_WUMS,Uranium,2020,0.6503810014198712
MIS_LMI,Coal,2050,1.7710496948646037
MIS_LMI,Coal,2040,1.8023933229287676
MIS_LMI,Coal,2030,1.8210570243724993
MIS_LMI,Coal,2020,1.9180083665223326
MIS_LMI,Naturalgas,2050,3.5251749235890277
MIS_LMI,Naturalgas,2040,3.351625319236321
MIS_LMI,Naturalgas,2030,3.277038587169528
MIS_LMI,Naturalgas,2020,2.217247923272197
MIS_LMI,Distillate,2050,20.252732589680708
MIS_LMI,Distillate,2040,17.79052190708645
MIS_LMI,Distillate,2030,15.554879700849183
MIS_LMI,Distillate,2020,19.176879407017996
MIS_LMI,Uranium,2050,0.7002569774346096
MIS_LMI,Uranium,2040,0.6813037230351604
MIS_LMI,Uranium,2030,0.6643466582178466
MIS_LMI,Uranium,2020,0.6503810014198712
PJM_COMD,Coal,2050,1.7710496948646037
PJM_COMD,Coal,2040,1.8023933229287676
PJM_COMD,Coal,2030,1.8210570243724993
PJM_COMD,Coal,2020,1.9180083665223326
PJM_COMD,Naturalgas,2050,3.5251749235890277
PJM_COMD,Naturalgas,2040,3.351625319236321
PJM_COMD,Naturalgas,2030,3.277038587169528
PJM_COMD,Naturalgas,2020,2.217247923272197
PJM_COMD,Distillate,2050,20.252732589680708
PJM_COMD,Distillate,2040,17.79052190708645
PJM_COMD,Distillate,2030,15.554879700849183
PJM_COMD,Distillate,2020,19.176879407017996
PJM_COMD,Uranium,2050,0.7002569774346096
PJM_COMD,Uranium,2040,0.6813037230351604
PJM_COMD,Uranium,2030,0.6643466582178466
PJM_COMD,Uranium,2020,0.6503810014198712
MIS_IL,Coal,2050,1.7710496948646037
MIS_IL,Coal,2040,1.8023933229287676
MIS_IL,Coal,2030,1.8210570243724993
MIS_IL,Coal,2020,1.9180083665223326
MIS_IL,Naturalgas,2050,3.5251749235890277
MIS_IL,Naturalgas,2040,3.351625319236321
MIS_IL,Naturalgas,2030,3.277038587169528
MIS_IL,Naturalgas,2020,2.217247923272197
MIS_IL,Distillate,2050,20.252732589680708
MIS_IL,Distillate,2040,17.79052190708645
MIS_IL,Distillate,2030,15.554879700849183
MIS_IL,Distillate,2020,19.176879407017996
MIS_IL,Uranium,2050,0.7002569774346096
MIS_IL,Uranium,2040,0.6813037230351604
MIS_IL,Uranium,2030,0.6643466582178466
MIS_IL,Uranium,2020,0.6503810014198712
MIS_INKY,Coal,2050,1.7710496948646037
MIS_INKY,Coal,2040,1.8023933229287676
MIS_INKY,Coal,2030,1.8210570243724993
MIS_INKY,Coal,2020,1.9180083665223326
MIS_INKY,Naturalgas,2050,3.5251749235890277
MIS_INKY,Naturalgas,2040,3.351625319236321
MIS_INKY,Naturalgas,2030,3.277038587169528
MIS_INKY,Naturalgas,2020,2.217247923272197
MIS_INKY,Distillate,2050,20.252732589680708
MIS_INKY,Distillate,2040,17.79052190708645
MIS_INKY,Distillate,2030,15.554879700849183
MIS_INKY,Distillate,2020,19.176879407017996
MIS_INKY,Uranium,2050,0.7002569774346096
MIS_INKY,Uranium,2040,0.6813037230351604
MIS_INKY,Uranium,2030,0.6643466582178466
MIS_INKY,Uranium,2020,0.6503810014198712
PJM_West,Coal,2050,1.7710496948646037
PJM_West,Coal,2040,1.8023933229287676
PJM_West,Coal,2030,1.8210570243724993
PJM_West,Coal,2020,1.9180083665223326
PJM_West,Naturalgas,2050,3.5251749235890277
PJM_West,Naturalgas,2040,3.351625319236321
PJM_West,Naturalgas,2030,3.277038587169528
PJM_West,Naturalgas,2020,2.217247923272197
PJM_West,Distillate,2050,20.252732589680708
PJM_West,Distillate,2040,17.79052190708645
PJM_West,Distillate,2030,15.554879700849183
PJM_West,Distillate,2020,19.176879407017996
PJM_West,Uranium,2050,0.7002569774346096
PJM_West,Uranium,2040,0.6813037230351604
PJM_West,Uranium,2030,0.6643466582178466
PJM_West,Uranium,2020,0.6503810014198712
PJM_ATSI,Coal,2050,1.7710496948646037
PJM_ATSI,Coal,2040,1.8023933229287676
